lat,temp,humidity,windspeed,precip,fire,month,ffmc,dmc,dc,isi,bui,fwi
63.3523,27.6,69.5,7.2,0.7,1,7,83.9,8.1,23.7,2.6,8.7,2.3
64.1123,31.4,52.5,8.6,0.0,0,7,88.3,9.6,24.4,5.2,9.7,5.5
64.1123,27.3,66.4,10.7,0.0,0,7,85.5,8.2,23.6,3.9,8.8,3.9
64.1123,30.7,56.6,10.7,0.0,1,7,87.6,9.2,24.2,5.2,9.4,5.5
64.3996,29.3,68.9,10.7,0.0,0,7,85.4,8.2,24.0,3.8,8.8,3.8
64.3996,26.3,68.6,14.6,0.0,0,7,85.1,8.0,23.4,4.5,8.6,4.5
64.3996,27.1,65.9,14.2,0.0,1,7,85.6,8.3,23.6,4.7,8.8,4.8
63.3012,26.3,65.9,10.7,0.0,0,7,85.5,8.2,23.4,3.9,8.7,3.9
63.3012,29.2,60.6,11.0,0.0,0,7,86.7,8.8,24.0,4.6,9.2,4.8
63.3012,32.2,60.8,7.8,0.0,1,7,87.1,9.1,24.5,4.2,9.4,4.4
63.9486,30.2,59.3,10.7,0.0,0,7,87.1,9.0,24.1,4.8,9.3,5.0
63.9486,32.2,60.8,6.9,0.0,0,7,87.1,9.1,24.5,4.0,9.4,4.2
63.9486,31.9,61.0,9.3,0.0,1,7,87.0,9.0,24.4,4.5,9.4,4.7
64.9286,30.7,67.1,7.2,0.0,0,7,85.9,8.5,24.2,3.4,9.1,3.4
64.9286,30.8,69.0,9.3,0.0,0,7,85.6,8.3,24.2,3.7,8.9,3.7
64.9286,28.8,68.2,14.2,0.0,1,7,85.5,8.2,23.9,4.6,8.8,4.6
63.9705,31.9,61.0,9.3,0.0,0,7,87.0,9.0,24.4,4.5,9.4,4.7
63.9705,29.3,58.3,25.1,0.0,0,7,87.2,9.0,24.0,10.2,9.3,10.0
63.9705,28.2,58.0,17.9,0.0,1,7,87.0,8.9,23.8,6.9,9.2,7.1
63.5399,29.3,57.5,25.1,0.0,0,7,87.3,9.0,24.0,10.3,9.3,10.1
63.5399,28.2,56.8,17.9,0.0,0,7,87.2,9.0,23.8,7.1,9.3,7.3
63.5399,23.8,76.1,11.0,5.0,1,7,61.1,4.4,17.1,0.8,5.4,0.4
63.997,28.2,58.0,17.9,0.0,0,7,87.0,8.9,23.8,6.9,9.2,7.1
63.997,22.9,74.8,10.7,5.0,0,7,61.0,4.5,17.0,0.7,5.4,0.3
63.997,21.7,63.3,12.2,0.1,1,7,85.3,8.0,22.6,4.1,8.5,4.0
63.9727,22.9,74.8,10.7,5.0,0,7,61.0,4.5,17.0,0.7,5.4,0.3
63.9727,21.7,63.3,12.2,0.1,0,7,85.3,8.0,22.6,4.1,8.5,4.0
63.9727,23.8,56.8,14.2,0.0,1,7,86.5,8.5,23.0,5.3,8.8,5.4
63.9991,21.7,63.3,12.2,0.1,0,7,85.3,8.0,22.6,4.1,8.5,4.0
63.9991,23.8,56.8,14.2,0.0,0,7,86.5,8.5,23.0,5.3,8.8,5.4
63.9991,24.7,59.1,10.7,0.0,1,7,86.2,8.5,23.2,4.3,8.9,4.4
63.3849,23.6,56.0,14.2,0.0,0,7,86.5,8.6,23.0,5.3,8.9,5.4
63.3849,24.1,60.9,10.7,0.0,0,7,85.9,8.3,23.0,4.1,8.7,4.1
63.3849,24.8,66.0,7.2,0.0,1,7,85.3,8.1,23.2,3.2,8.6,3.0
65.1994,25.8,61.1,6.4,0.0,0,7,86.0,8.5,23.3,3.3,8.9,3.2
65.1994,24.3,61.0,9.3,0.1,0,7,85.9,8.3,23.1,3.8,8.7,3.8
65.1994,24.7,51.3,7.5,0.0,1,7,87.3,9.0,23.2,4.2,9.1,4.3
64.0052,25.1,64.6,7.5,0.0,0,7,85.5,8.2,23.2,3.3,8.7,3.2
64.0052,24.1,57.7,8.6,0.0,0,7,86.3,8.5,23.0,3.9,8.8,3.9
64.0052,23.7,57.0,14.2,0.0,1,7,86.4,8.5,23.0,5.2,8.8,5.3
65.5979,23.4,51.8,6.9,0.0,0,7,87.0,8.8,22.9,3.9,9.0,3.9
65.5979,23.1,49.1,9.0,0.0,0,7,87.4,8.9,22.9,4.6,9.0,4.7
65.5979,24.3,54.7,8.2,0.0,1,7,86.8,8.7,23.1,4.1,9.0,4.2
64.0502,23.7,57.0,14.2,0.0,0,7,86.4,8.5,23.0,5.2,8.8,5.3
64.0502,24.1,62.8,7.2,0.0,0,7,85.6,8.2,23.0,3.3,8.7,3.2
64.0502,23.3,54.9,7.5,0.0,1,7,86.6,8.6,22.9,3.8,8.9,3.8
64.1217,25.2,55.0,7.8,0.0,0,7,86.8,8.8,23.2,4.0,9.0,4.1
64.1217,24.1,50.5,8.2,0.0,0,7,87.3,8.9,23.0,4.4,9.0,4.5
64.1217,24.2,51.5,8.6,0.0,1,7,87.2,8.9,23.1,4.4,9.1,4.5
62.7201,24.7,42.6,7.2,0.0,0,7,88.6,9.5,23.2,5.0,9.5,5.3
62.7201,25.6,46.7,7.5,0.0,0,7,88.1,9.3,23.3,4.8,9.3,5.0
62.7201,25.3,56.0,6.9,0.0,1,7,86.7,8.7,23.3,3.8,9.0,3.8
64.9221,21.8,65.3,8.6,0.0,0,7,85.0,7.9,22.6,3.2,8.4,3.0
64.9221,22.1,72.5,8.2,0.0,0,7,85.0,7.5,22.7,3.2,8.2,2.9
64.9221,23.5,71.2,8.6,0.0,1,7,85.0,7.7,22.9,3.2,8.4,3.0
65.0228,21.7,73.3,8.2,0.0,0,7,85.0,7.4,22.6,3.2,8.1,2.9
65.0228,23.7,71.4,8.6,0.0,0,7,85.0,7.7,23.0,3.2,8.4,3.0
65.0228,26.2,68.5,9.0,0.0,1,8,85.1,7.8,22.7,3.4,8.4,3.2
65.6107,27.3,48.8,7.8,0.0,0,7,88.1,9.4,23.6,4.8,9.4,5.0
65.6107,27.7,50.9,7.5,0.0,0,8,87.9,8.9,23.0,4.6,9.0,4.7
65.6107,27.2,55.8,7.5,0.0,1,8,87.0,8.6,22.9,4.1,8.9,4.1
64.333,26.6,65.1,9.3,0.0,0,8,85.6,8.0,22.8,3.7,8.5,3.6
64.333,25.2,67.7,8.2,0.2,0,8,85.1,7.8,22.5,3.2,8.4,3.0
64.333,26.3,69.3,13.1,2.0,1,8,77.4,6.4,22.7,1.7,7.5,0.9
61.2152,22.3,77.1,10.7,0.0,0,8,84.4,7.1,22.0,3.3,7.9,3.0
61.2152,19.1,72.5,10.7,0.6,0,8,83.0,7.1,21.4,2.8,7.8,2.4
61.2152,23.6,58.4,7.2,0.0,1,8,86.1,8.1,22.3,3.5,8.5,3.4
63.1492,18.6,69.0,14.2,0.0,0,8,85.0,7.3,21.4,4.3,7.9,4.1
63.1492,18.8,61.5,10.7,0.0,0,8,85.1,7.6,21.4,3.7,8.1,3.5
63.1492,17.3,77.7,10.7,3.1,1,8,62.4,4.5,18.5,0.8,5.6,0.4
65.3967,13.9,70.3,10.1,0.7,0,8,81.8,6.9,20.5,2.3,7.5,1.7
65.3967,18.2,65.2,8.6,0.0,0,8,85.0,7.4,21.3,3.2,7.9,2.9
65.3967,21.2,65.7,5.8,2.5,1,8,70.6,5.7,21.8,0.9,6.9,0.4
61.3634,22.3,59.3,10.1,0.0,0,8,85.9,8.0,22.0,4.0,8.4,3.9
61.3634,24.1,59.5,9.6,0.1,0,8,86.1,8.1,22.3,4.0,8.5,3.9
61.3634,20.7,62.7,7.8,0.0,1,8,85.2,7.7,21.7,3.2,8.2,2.9
63.1925,21.7,61.0,7.8,0.0,0,8,85.5,7.8,21.9,3.3,8.3,3.1
63.1925,25.3,59.0,8.2,0.3,0,8,86.3,8.2,22.6,3.8,8.6,3.7
63.1925,24.9,63.6,7.2,0.0,1,8,85.6,8.0,22.5,3.3,8.5,3.1
63.216,25.3,59.0,8.2,0.3,0,8,86.3,8.2,22.6,3.8,8.6,3.7
63.216,24.9,63.6,7.2,0.0,0,8,85.6,8.0,22.5,3.3,8.5,3.1
63.216,24.8,66.6,9.0,0.8,1,8,83.3,7.8,22.5,2.6,8.4,2.3
63.2041,24.9,62.3,7.8,0.0,0,8,85.8,8.0,22.5,3.5,8.5,3.4
63.2041,25.3,67.3,9.0,0.5,0,8,85.2,7.8,22.6,3.4,8.4,3.2
63.2041,27.7,73.6,10.4,2.2,1,8,75.0,5.9,23.0,1.3,7.2,0.7
54.2241,25.9,75.8,10.7,0.0,0,8,85.0,7.3,22.7,3.6,8.1,3.4
54.2241,26.1,76.8,12.5,0.0,0,8,85.0,7.3,22.7,4.0,8.1,3.8
54.2241,27.7,68.9,7.5,0.0,1,8,85.2,7.8,23.0,3.2,8.4,3.0
62.6889,28.7,70.6,14.2,0.6,0,8,84.6,7.8,23.2,4.1,8.5,4.0
62.6889,22.3,69.8,9.6,0.0,0,8,85.0,7.5,22.0,3.4,8.1,3.2
62.6889,22.2,73.7,10.7,0.3,1,8,85.0,7.3,22.0,3.6,8.0,3.4
62.6766,22.3,69.8,9.6,0.0,0,8,85.0,7.5,22.0,3.4,8.1,3.2
62.6766,22.2,73.7,10.7,0.3,0,8,85.0,7.3,22.0,3.6,8.0,3.4
62.6766,21.1,57.8,14.2,0.0,1,8,85.9,7.9,21.8,4.9,8.3,4.8
63.2998,21.9,69.7,10.7,0.3,0,8,85.0,7.4,21.9,3.6,8.0,3.4
63.2998,19.6,58.8,10.4,0.0,0,8,85.6,7.8,21.5,3.9,8.2,3.7
63.2998,21.4,52.6,7.8,0.0,1,8,86.6,8.2,21.9,3.9,8.5,3.8
63.1965,19.9,59.4,10.4,0.0,0,8,85.5,7.8,21.6,3.8,8.2,3.6
63.1965,21.9,50.7,7.8,0.0,0,8,86.9,8.3,21.9,4.1,8.5,4.0
63.1965,26.1,68.4,11.0,2.2,1,8,76.2,6.2,22.7,1.4,7.4,0.7
63.1239,21.9,50.7,7.8,0.0,0,8,86.9,8.3,21.9,4.1,8.5,4.0
63.1239,26.1,68.4,11.0,2.2,0,8,76.2,6.2,22.7,1.4,7.4,0.7
63.1239,20.4,64.4,10.4,0.0,1,8,85.0,7.6,21.7,3.6,8.1,3.4
64.1963,16.2,67.9,12.2,7.6,0,8,54.5,3.8,10.8,0.5,4.0,0.2
64.1963,23.3,58.9,8.6,0.0,0,8,86.0,8.1,22.2,3.7,8.5,3.6
64.1963,26.2,52.8,9.0,0.0,1,8,87.3,8.7,22.7,4.6,8.9,4.7
52.1848,31.6,50.3,21.4,0.0,0,8,88.9,9.4,23.7,10.8,9.4,10.5
52.1848,31.0,50.8,28.6,0.0,0,8,88.8,9.3,23.6,15.2,9.4,13.8
52.1848,29.0,54.1,25.1,0.0,1,8,87.8,8.9,23.2,11.1,9.1,10.6
63.5612,27.1,60.1,7.8,0.0,0,8,86.4,8.3,22.9,3.8,8.7,3.8
63.5612,25.9,63.1,7.2,0.0,0,8,85.8,8.1,22.7,3.4,8.6,3.3
63.5612,26.7,70.2,10.7,0.4,1,8,85.0,7.7,22.8,3.6,8.4,3.5
62.8901,27.2,58.5,7.5,0.0,0,8,86.6,8.4,22.9,3.8,8.8,3.8
62.8901,25.4,64.7,9.0,0.0,0,8,85.5,7.9,22.6,3.6,8.4,3.5
62.8901,21.9,63.6,13.9,0.2,1,8,85.2,7.7,21.9,4.4,8.2,4.3
64.4772,17.7,88.6,12.5,2.0,0,8,65.0,5.1,21.2,1.0,6.4,0.5
64.4772,17.1,87.8,7.2,0.4,0,8,81.4,6.5,21.1,1.9,7.3,1.0
64.4772,16.3,85.9,10.7,6.0,1,8,45.4,3.4,13.4,0.1,4.2,0.0
54.1109,27.9,71.0,7.2,0.0,0,8,85.0,7.7,23.0,3.0,8.4,2.8
54.1109,30.8,66.2,6.1,0.0,0,8,86.0,8.2,23.5,3.3,8.8,3.2
54.1109,31.7,64.7,7.2,0.0,1,8,86.4,8.4,23.7,3.7,8.9,3.7
54.8511,29.8,66.1,6.4,0.0,0,8,85.9,8.2,23.4,3.3,8.7,3.2
54.8511,30.3,68.8,10.1,0.0,0,8,85.6,8.0,23.5,3.8,8.6,3.7
54.8511,28.2,75.8,10.7,1.5,1,8,78.2,7.5,23.1,1.6,8.3,0.9
54.2704,28.7,67.5,14.2,0.0,0,8,85.6,8.0,23.2,4.7,8.6,4.7
54.2704,26.2,68.9,21.4,0.0,0,8,85.0,7.8,22.7,6.2,8.4,6.1
54.2704,25.2,78.3,17.9,0.6,1,8,82.8,7.2,22.5,3.9,8.0,3.7
55.5172,25.7,77.7,10.7,0.2,0,8,84.7,7.2,22.6,3.5,8.0,3.2
55.5172,22.4,83.8,10.7,0.3,0,8,82.9,6.8,22.0,2.7,7.7,2.2
55.5172,22.7,78.0,9.3,0.6,1,8,82.6,7.1,22.1,2.4,7.9,1.9
54.3615,25.2,78.3,17.9,0.6,0,8,82.8,7.2,22.5,3.9,8.0,3.7
54.3615,26.7,74.4,10.7,0.0,0,8,85.0,7.5,22.8,3.6,8.2,3.4
54.3615,25.1,77.7,10.7,2.2,1,8,72.0,5.6,22.5,1.1,6.9,0.5
63.5798,20.2,70.4,12.5,0.0,0,8,85.0,7.3,21.6,4.0,7.9,3.8
63.5798,17.8,83.8,6.4,0.5,0,8,82.6,6.6,21.2,2.1,7.4,1.4
63.5798,23.2,70.9,6.9,0.0,1,8,85.0,7.5,22.2,3.0,8.1,2.7
52.3537,23.8,75.2,6.9,0.0,0,8,85.0,7.3,22.3,3.0,8.0,2.7
52.3537,23.6,79.1,6.1,0.2,0,8,84.2,7.1,22.3,2.6,7.9,2.2
52.3537,23.1,80.4,5.8,0.1,1,8,83.9,7.0,22.2,2.4,7.8,1.9
46.4911,23.4,78.1,9.0,0.0,0,8,84.4,7.1,22.2,3.1,7.9,2.8
46.4911,22.6,65.7,7.8,0.0,0,8,85.0,7.7,22.1,3.1,8.2,2.8
46.4911,23.6,71.4,7.5,0.0,1,8,85.0,7.5,22.3,3.1,8.1,2.8
46.4933,22.6,65.7,7.8,0.0,0,8,85.0,7.7,22.1,3.1,8.2,2.8
46.4933,23.6,71.4,7.5,0.0,0,8,85.0,7.5,22.3,3.1,8.1,2.8
46.4933,24.1,77.4,9.0,0.0,1,9,84.6,7.0,21.0,3.1,7.6,2.7
53.3791,27.4,71.1,16.5,1.6,0,8,79.8,7.1,22.9,2.6,8.0,2.2
53.3791,20.6,70.1,25.1,0.0,0,9,85.0,7.2,20.4,7.5,7.6,7.0
53.3791,20.2,64.1,22.1,0.0,1,9,85.0,7.4,20.3,6.4,7.7,6.0
52.6623,28.9,62.4,10.7,0.0,0,9,86.4,8.0,21.9,4.4,8.4,4.3
52.6623,27.2,72.4,8.2,0.0,0,9,85.0,7.4,21.6,3.2,8.0,2.9
52.6623,27.8,69.2,7.5,0.0,1,9,85.2,7.6,21.7,3.2,8.1,2.9
63.5069,20.1,75.5,14.2,1.7,0,9,74.5,6.1,20.3,1.5,7.0,0.8
63.5069,26.2,65.6,17.9,2.0,0,9,79.4,6.3,21.4,2.6,7.3,2.0
63.5069,13.8,59.9,14.2,0.6,1,9,84.0,7.1,19.2,3.8,7.4,3.4
64.339,25.2,69.1,25.1,0.8,0,9,83.6,7.4,21.2,6.2,7.9,5.9
64.339,12.9,65.1,13.6,6.0,0,9,55.9,3.7,11.5,0.6,4.1,0.2
64.339,14.1,59.4,11.0,0.0,1,9,85.0,7.1,19.2,3.7,7.4,3.3
63.057,13.7,62.1,14.7,1.9,0,9,74.0,5.8,19.2,1.5,6.6,0.7
63.057,11.8,64.9,8.2,0.0,0,9,85.0,6.8,18.8,3.2,7.1,2.7
63.057,12.1,65.7,12.2,0.0,1,9,85.0,6.8,18.9,3.9,7.2,3.5
52.9611,23.6,82.8,9.0,0.2,0,9,83.3,6.8,21.0,2.6,7.5,2.1
52.9611,23.1,77.1,6.9,0.0,0,9,84.5,7.0,20.9,2.8,7.6,2.3
52.9611,23.6,77.1,8.2,0.0,1,9,84.6,7.0,21.0,3.0,7.6,2.6
52.9854,22.1,79.4,14.2,0.1,0,9,83.9,6.9,20.7,3.7,7.5,3.3
52.9854,23.8,79.4,7.2,0.0,0,9,84.2,6.9,21.0,2.7,7.6,2.2
52.9854,20.3,78.8,11.0,0.3,1,9,83.8,6.8,20.4,3.1,7.4,2.6
52.9874,23.8,79.4,7.2,0.0,0,9,84.2,6.9,21.0,2.7,7.6,2.2
52.9874,20.3,78.8,11.0,0.3,0,9,83.8,6.8,20.4,3.1,7.4,2.6
52.9874,23.1,73.2,14.2,0.0,1,9,85.0,7.2,20.9,4.3,7.7,4.0
51.7077,19.0,44.3,28.6,0.0,0,9,87.7,8.0,20.1,13.0,8.0,11.4
51.7077,21.0,46.6,21.4,0.0,0,9,87.6,8.1,20.5,8.9,8.1,8.3
51.7077,25.0,63.7,21.4,0.5,1,9,85.7,7.7,21.2,6.8,8.1,6.5
51.6755,20.6,70.1,17.9,0.0,0,9,85.0,7.2,20.4,5.2,7.6,4.9
51.6755,19.8,77.7,7.2,0.9,0,9,79.4,6.8,20.3,1.5,7.4,0.8
51.6755,20.8,74.3,10.7,0.4,1,9,84.7,7.0,20.4,3.5,7.5,3.1
51.677,19.8,77.7,7.2,0.9,0,9,79.4,6.8,20.3,1.5,7.4,0.8
51.677,20.8,74.3,10.7,0.4,0,9,84.7,7.0,20.4,3.5,7.5,3.1
51.677,22.3,64.0,17.9,0.0,1,9,85.2,7.5,20.7,5.3,7.9,5.1
52.9818,16.8,79.1,10.7,0.9,0,9,78.9,6.7,19.7,1.7,7.2,0.9
52.9818,16.2,76.1,6.9,0.0,0,9,83.9,6.7,19.6,2.6,7.2,2.0
52.9818,20.3,76.3,21.4,0.0,1,9,84.3,6.9,20.4,5.6,7.5,5.2
51.6883,22.3,64.0,17.9,0.0,0,9,85.2,7.5,20.7,5.3,7.9,5.1
51.6883,23.6,63.1,10.7,0.0,0,9,85.5,7.6,21.0,3.9,8.0,3.7
51.6883,23.6,67.9,17.9,3.0,1,9,73.5,5.1,18.5,1.8,6.0,0.8
51.1767,23.6,66.7,10.7,0.0,0,9,85.0,7.5,21.0,3.6,7.9,3.3
51.1767,23.7,71.9,20.0,4.4,0,9,68.6,4.4,16.1,1.6,5.2,0.7
51.1767,14.1,74.4,15.4,17.4,1,9,44.2,3.0,4.2,0.2,2.7,0.1
51.7899,15.0,54.9,25.1,0.0,0,9,85.5,7.3,19.4,8.0,7.5,7.3
51.7899,20.0,54.7,17.9,0.0,0,9,86.2,7.7,20.3,6.1,7.9,5.8
51.7899,22.6,49.8,14.2,0.0,1,9,87.3,8.1,20.8,5.9,8.2,5.8
53.2462,16.7,66.1,10.7,0.0,0,9,85.0,7.1,19.7,3.6,7.5,3.2
53.2462,20.8,50.5,7.2,0.0,0,9,86.8,7.9,20.4,3.9,8.0,3.7
53.2462,20.3,49.5,9.0,0.0,1,9,86.9,7.9,20.4,4.3,8.0,4.1
51.3869,21.1,52.2,14.2,0.0,0,9,86.7,7.9,20.5,5.5,8.0,5.3
51.3869,22.1,47.2,14.2,0.0,0,9,87.6,8.2,20.7,6.2,8.2,6.0
51.3869,17.7,66.3,14.2,0.8,1,9,82.2,7.1,19.9,3.0,7.5,2.6
64.5513,7.7,74.3,11.5,0.0,0,9,83.4,6.4,18.1,3.0,6.8,2.4
64.5513,8.9,64.9,9.3,0.0,0,9,84.7,6.6,18.3,3.2,6.9,2.6
64.5513,9.7,63.9,8.2,0.0,1,9,84.9,6.7,18.4,3.1,7.0,2.5
51.6904,19.2,77.0,10.7,0.2,0,9,84.1,6.8,20.2,3.2,7.4,2.8
51.6904,17.3,69.0,7.8,0.0,0,9,85.0,7.0,19.8,3.1,7.4,2.6
51.6904,20.3,68.4,10.7,0.0,1,9,85.0,7.2,20.4,3.6,7.6,3.3
51.0168,17.3,73.8,9.0,0.0,0,9,84.4,6.9,19.8,3.1,7.4,2.6
51.0168,20.3,73.7,10.7,0.0,0,9,84.8,7.0,20.4,3.5,7.5,3.1
51.0168,21.6,72.2,14.2,0.0,1,9,85.0,7.1,20.6,4.3,7.6,4.0
51.7784,20.2,69.9,10.9,0.0,0,9,85.0,7.1,20.3,3.6,7.6,3.3
51.7784,21.6,70.9,14.2,0.0,0,9,85.0,7.2,20.6,4.3,7.7,4.0
51.7784,21.3,67.7,7.5,0.0,1,9,85.0,7.3,20.5,3.1,7.7,2.7
51.7199,21.6,68.7,14.2,0.0,0,9,85.0,7.3,20.6,4.3,7.7,4.0
51.7199,21.5,65.2,7.8,0.0,0,9,85.0,7.4,20.6,3.1,7.8,2.7
51.7199,16.8,73.5,9.0,5.0,1,9,55.7,3.9,13.9,0.5,4.6,0.2
51.3987,11.8,59.0,21.1,0.0,0,9,85.0,6.9,18.8,6.1,7.2,5.6
51.3987,16.3,50.0,25.1,0.0,0,9,86.4,7.5,19.6,9.1,7.7,8.3
51.3987,13.2,51.3,18.6,0.0,1,9,85.7,7.2,19.1,5.9,7.4,5.5
53.3899,9.6,64.3,13.3,0.0,0,9,84.8,6.7,18.4,4.0,7.0,3.5
53.3899,11.8,60.8,11.8,0.0,0,9,85.0,6.9,18.8,3.8,7.2,3.4
53.3899,17.1,54.1,12.2,0.0,1,9,85.9,7.5,19.8,4.4,7.7,4.1
54.301,10.3,61.2,11.5,0.0,0,9,85.0,6.8,18.6,3.8,7.1,3.3
54.301,13.6,55.7,12.5,0.0,0,9,85.2,7.2,19.2,4.1,7.4,3.7
54.301,17.6,59.9,12.5,0.0,1,9,85.2,7.3,19.9,4.1,7.6,3.8
54.3326,13.6,55.7,12.5,0.0,0,9,85.2,7.2,19.2,4.1,7.4,3.7
54.3326,17.6,59.9,12.5,0.0,0,9,85.2,7.3,19.9,4.1,7.6,3.8
54.3326,13.9,67.3,14.2,0.0,1,9,85.0,6.9,19.2,4.3,7.3,3.9
53.4483,19.1,61.2,10.4,0.0,0,9,85.2,7.4,20.1,3.7,7.7,3.4
53.4483,14.7,68.7,13.3,0.0,0,9,84.9,6.9,19.4,4.1,7.3,3.7
52.6878,15.6,84.1,10.4,3.4,0,9,56.1,4.0,16.4,0.5,5.0,0.2
54.5691,20.3,34.6,10.1,0.0,0,5,89.1,9.7,21.1,6.3,9.6,6.6
54.5691,17.9,42.5,12.2,0.2,1,6,87.5,8.9,21.6,5.5,8.9,5.6
52.1047,18.1,49.7,14.2,0.0,0,5,86.6,8.5,20.7,5.4,8.5,5.4
52.1047,12.9,61.2,13.6,0.9,0,6,81.2,7.4,20.7,2.6,7.8,2.1
52.1047,19.6,55.9,16.5,1.2,1,6,82.2,8.4,21.9,3.4,8.6,3.3
54.6035,17.9,42.5,12.2,0.2,0,6,87.5,8.9,21.6,5.5,8.9,5.6
54.6035,13.9,62.9,16.2,1.4,0,6,77.6,7.5,20.9,2.1,7.9,1.5
54.6035,11.1,74.1,11.5,7.2,1,6,47.4,3.6,10.9,0.2,3.9,0.1
53.0599,19.6,56.6,10.7,0.3,0,6,85.9,8.4,21.9,4.1,8.6,4.1
53.0599,23.4,58.5,15.5,1.0,0,6,83.8,8.7,22.6,3.9,8.9,3.9
53.0599,24.7,60.2,35.8,6.0,1,6,75.6,5.6,15.3,4.8,5.8,3.9
50.0427,19.7,74.1,7.2,0.3,0,6,84.6,7.4,22.0,2.9,8.0,2.5
50.0427,23.1,60.7,13.6,0.1,0,6,85.8,8.5,22.6,4.7,8.8,4.8
50.0427,22.8,57.2,16.2,0.0,1,6,86.3,8.7,22.5,5.7,8.8,5.8
50.063,23.1,60.7,13.6,0.1,0,6,85.8,8.5,22.6,4.7,8.8,4.8
50.063,22.8,57.2,16.2,0.0,0,6,86.3,8.7,22.5,5.7,8.8,5.8
50.063,23.8,62.5,12.2,0.0,1,6,85.6,8.5,22.7,4.2,8.8,4.2
57.9941,24.3,51.6,9.3,0.0,0,6,87.2,9.2,22.8,4.6,9.2,4.8
57.9941,23.8,54.4,14.2,3.1,0,6,76.5,6.7,20.0,1.7,7.3,0.9
57.9941,25.8,54.9,12.5,0.2,1,6,87.0,9.2,23.0,5.2,9.2,5.4
57.2796,23.4,60.2,13.0,0.5,0,6,85.9,8.6,22.6,4.6,8.8,4.6
57.2796,22.7,60.8,11.0,0.1,0,6,85.7,8.5,22.5,4.0,8.7,4.0
57.2796,25.7,57.5,11.0,0.0,1,6,86.6,9.0,23.0,4.6,9.1,4.7
58.6685,24.1,51.0,11.8,0.0,0,6,87.3,9.3,22.7,5.3,9.3,5.5
58.6685,26.2,51.0,10.1,0.0,0,6,87.6,9.5,23.1,5.1,9.5,5.4
58.6685,28.1,50.7,14.2,0.0,1,6,88.1,9.8,23.5,6.7,9.8,7.1
60.4379,27.6,48.3,14.2,0.0,0,6,88.4,9.9,23.4,7.0,9.9,7.4
60.4379,28.8,51.4,12.2,0.7,0,6,87.4,9.8,23.6,5.5,9.8,5.9
60.4379,26.3,59.8,10.7,0.0,1,6,86.4,8.9,23.1,4.4,9.1,4.5
63.0951,28.9,47.8,13.3,0.3,0,6,88.7,10.1,23.6,6.9,10.1,7.4
63.0951,24.7,47.6,13.6,0.0,0,6,88.0,9.6,22.8,6.4,9.6,6.7
63.0951,28.8,41.3,11.5,0.0,1,6,89.7,10.6,23.6,7.3,10.5,7.9
54.3139,22.3,68.9,14.2,0.0,0,6,85.0,7.9,22.4,4.3,8.4,4.2
54.3139,26.8,60.8,9.0,0.0,0,6,86.3,8.9,23.2,4.0,9.1,4.1
54.3139,27.8,56.8,10.7,0.0,1,6,87.0,9.3,23.4,4.8,9.3,5.0
54.3229,26.8,60.8,9.0,0.0,0,6,86.3,8.9,23.2,4.0,9.1,4.1
54.3229,27.8,56.8,10.7,0.0,0,6,87.0,9.3,23.4,4.8,9.3,5.0
54.3229,24.8,63.4,28.6,4.0,1,6,75.8,5.8,18.7,3.4,6.5,2.7
52.1846,30.4,55.9,8.2,0.0,0,6,87.6,9.7,23.9,4.6,9.7,4.9
52.1846,29.8,51.6,17.9,0.5,0,6,88.3,9.9,23.8,8.3,9.9,8.6
52.1846,32.6,52.6,14.2,2.0,1,6,85.2,8.8,24.3,4.4,9.2,4.5
59.2853,18.6,61.1,26.9,1.3,0,6,81.2,8.0,21.8,5.0,8.3,4.9
59.2853,21.6,57.9,17.9,0.0,0,6,86.0,8.5,22.3,6.0,8.7,6.0
59.2853,20.3,57.9,17.9,0.3,1,6,85.8,8.4,22.1,5.8,8.6,5.8
58.9922,22.3,63.2,9.3,0.0,0,6,85.3,8.3,22.4,3.5,8.6,3.4
58.9922,23.7,58.7,9.3,0.0,0,6,86.1,8.7,22.7,3.9,8.9,3.9
58.9922,26.2,56.6,13.0,0.0,1,6,86.8,9.1,23.1,5.2,9.2,5.4
60.334,18.6,62.3,12.2,0.0,0,6,85.0,8.0,21.8,3.9,8.3,3.8
60.334,23.2,55.1,11.8,0.0,0,6,86.6,8.9,22.6,4.8,9.0,4.9
60.334,26.9,48.6,13.9,0.0,1,6,88.2,9.8,23.2,6.7,9.8,7.1
53.7725,22.2,61.0,13.6,0.3,0,6,85.6,8.4,22.4,4.5,8.7,4.5
53.7725,23.2,56.6,14.7,0.0,0,6,86.4,8.8,22.6,5.4,8.9,5.5
53.7725,26.1,52.1,11.5,0.0,1,6,87.5,9.4,23.1,5.3,9.4,5.6
53.7821,23.2,56.6,14.7,0.0,0,6,86.4,8.8,22.6,5.4,8.9,5.5
53.7821,26.1,52.1,11.5,0.0,0,6,87.5,9.4,23.1,5.3,9.4,5.6
53.7821,27.9,47.5,13.0,0.0,1,6,88.6,10.0,23.4,6.7,10.0,7.2
51.821,28.3,50.0,15.4,0.0,0,6,88.3,9.9,23.5,7.3,9.9,7.7
51.821,29.6,54.3,13.3,0.0,0,6,87.8,9.7,23.7,6.1,9.7,6.5
51.821,31.7,55.9,10.4,0.1,1,6,87.8,9.8,24.1,5.3,9.8,5.7
